beer_name,beer_type,beer_abv,beer_ibu,rating_score,global_rating_score,photo_url
Schwaben Bräu Das Schwarze,Schwarzbier,4.9,0,2.75,3.39,https://untappd.s3.amazonaws.com/photo/2016_11_23/f6cc3da7e6580074eea8462cb423203e_raw.jpg
Rosé de Gambrinus (2016),Lambic - Framboise,5.0,25,4.75,4.46,0
Zwanze 2015 - Wild Brussels Stout,Lambic - Traditional,7.0,0,4.5,4.21,https://untappd.s3.amazonaws.com/photo/2016_11_25/7d26acd20f1dd242cd7a78d0bc770e85_raw.jpg
Classic Gueuze (2016),Lambic - Gueuze,5.0,0,4.0,4.43,https://untappd.s3.amazonaws.com/photo/2016_11_25/f3ab9ee3dad681cc97f87260f6c6b1c4_raw.jpg
Kriek 100% Lambic Bio (2016),Lambic - Kriek,6.0,0,4.25,4.44,https://untappd.s3.amazonaws.com/photo/2016_11_25/638e490f543a68d40b80291e6133d764_raw.jpg
Lou Pepe Gueuze (2013),Lambic - Gueuze,5.0,0,4.5,4.55,https://untappd.s3.amazonaws.com/photo/2016_11_28/e12394d34ead225ac49950390811c3c5_raw.jpg
Atlas,IPA - Rye,6.8,53,3.5,3.7,https://untappd.s3.amazonaws.com/photo/2016_11_28/3bdcffc77c161a785cf5cb7975d0b45a_raw.jpg
Turbo Geezer,Stout - Foreign / Export,8.3,0,3.5,3.75,https://untappd.s3.amazonaws.com/photo/2016_11_28/120794dc58fa5c3c201b67339aede497_raw.jpg
The Alchemist,IPA - American,6.4,85,3.25,3.6,https://untappd.s3.amazonaws.com/photo/2016_11_28/cafcc09e8d7a8911d96938f620d92c27_raw.jpg
Original,Blonde Ale,4.5,18,3.25,3.23,https://untappd.s3.amazonaws.com/photo/2016_11_28/f0f38b5fbfe3c727c225be6f7c6e682e_raw.jpg
Oude Geuze (Vieille),Lambic - Gueuze,6.5,16,4.0,3.78,https://untappd.s3.amazonaws.com/photo/2016_11_29/830e787e6be4ef60190236640a6b6913_raw.jpg
Schwaben Bräu Das Weizen - Hefe Hell,Hefeweizen,5.0,0,3.25,3.43,https://untappd.s3.amazonaws.com/photo/2016_11_29/64d7dfca1b6bc0eccfe96fda7da78085_raw.jpg
Radiance,Golden Ale,5.0,0,3.75,3.61,https://untappd.s3.amazonaws.com/photo/2016_11_30/333beb7b3b3039a0861353d945843707_raw.jpg
Mera IPA,IPA - American,6.5,70,3.25,3.69,https://untappd.s3.amazonaws.com/photo/2016_12_02/9dbf9656eaaa0f25f3709643c684649c_raw.jpg
Pale Ale Mosaic,Pale Ale - American,5.4,0,3.5,3.84,https://untappd.s3.amazonaws.com/photo/2016_12_02/4687d71e2a7754c79bcaf781fcff35ab_raw.jpg
Novoměstský světlý ležák,Pilsner - Czech,4.5,0,3.5,3.24,https://untappd.s3.amazonaws.com/photo/2016_12_03/3d8660a39ee51a29c25415d1190f4a18_raw.jpg
Novoměstský tmavý ležák,Lager - Dark,4.5,0,3.5,3.19,https://untappd.s3.amazonaws.com/photo/2016_12_03/ce823c1c750c6887a3e618b817acb3cc_raw.jpg
Half Mast,IPA - Session / India Session Ale,2.8,0,3.75,3.44,0
Stout 16%,Stout - Other,6.0,0,4.0,3.81,0
Fabián tmavý 14%,Lager - Dark,5.1,0,3.0,3.71,0
Oude / Vieux Lambiek,Lambic - Traditional,6.0,0,4.0,3.72,0
IPA,IPA - American,5.7,85,3.75,3.51,0
Sweet Jesus,Stout - Imperial / Double Oatmeal,8.0,51,4.25,3.84,0
Antipodius,IPA - International,7.1,51,4.25,3.72,0
Sibeerian Raven,Sour - Berliner Weisse,3.7,5,1.5,3.21,0
Padrino Porter,Porter - American,6.9,38,2.75,3.6,0
Stiletto,Farmhouse Ale - Saison,7.6,59,2.0,3.47,0
Aecht Schlenkerla Rauchbier - Märzen,Rauchbier,5.1,30,5.0,3.55,0
Aecht Schlenkerla Rauchbier - Urbock,Rauchbier,6.5,40,3.75,3.75,0
Johannes Cyder Suchý,Cider - Traditional,7.5,0,4.0,3.42,0
Ježek 11%,Pilsner - Czech,4.8,32,3.25,3.13,https://untappd.s3.amazonaws.com/photo/2016_12_04/797964285ad0b02786d0416306e3ae74_raw.jpg
Rychtář Premium,Pilsner - Czech,5.0,0,3.0,3.07,https://untappd.s3.amazonaws.com/photo/2016_12_04/d76f963db891e3945777395a9e92b2da_raw.jpg
Sherpa,IPA - American,7.5,63,4.25,3.66,https://untappd.s3.amazonaws.com/photo/2016_12_04/e2dcb2a2e469107e49176e7f0c3ef729_raw.jpg
Nakouřený Švihák,Rauchbier,5.2,0,4.0,3.39,https://untappd.s3.amazonaws.com/photo/2016_12_04/796b315a77c180edc84b0bacb60fa046_raw.jpg
Blond IPA,IPA - American,6.0,55,4.25,3.68,https://untappd.s3.amazonaws.com/photo/2016_12_05/8ea8cbe2908e102ae4cb2a78fdbfb145_raw.jpg
Grizzly 12°,Pilsner - Czech,5.0,0,3.25,3.08,0
Aldersbacher Kloster Dunkel,Lager - Munich Dunkel,5.3,18,2.75,3.42,0
H11,Pilsner - Czech,4.7,52,5.0,3.4,https://untappd.s3.amazonaws.com/photo/2016_12_06/de047079f9c4a2f74425b28fbda94968_raw.jpg
Master Stout,Stout - Other,5.2,0,4.5,3.41,https://untappd.s3.amazonaws.com/photo/2016_12_07/733e13ca352ad77682daa4917c0453a1_raw.jpg
Jever Pilsener,Pilsner - German,4.9,33,4.0,3.14,https://untappd.s3.amazonaws.com/photo/2016_12_13/72ee4448bae99ec237141ae520d58c36_raw.jpg
Muelle Del Hierro,Red Ale - American Amber / Red,5.0,39,3.5,3.56,https://untappd.s3.amazonaws.com/photo/2016_12_13/28f25c2921db28f809f80ad0ec149e89_raw.jpg
Imperial Stout (2014),Stout - Russian Imperial,9.4,65,4.5,3.97,https://untappd.s3.amazonaws.com/photo/2016_12_16/03f3f2bc927c0d967a7b296bacb274cb_raw.jpg
Farmhouse IPA,IPA - Farmhouse,6.0,75,3.75,3.71,https://untappd.s3.amazonaws.com/photo/2016_12_16/b74fac7df9c436e13aaa5d508793a350_raw.jpg
Double Baden IPA,IPA - Imperial / Double,8.2,120,4.0,3.81,https://untappd.s3.amazonaws.com/photo/2016_12_16/dfcc05f55d71ffe5d79a231f09f82a01_raw.jpg
Sur Centennial,Sour - Other,5.0,0,3.75,3.7,https://untappd.s3.amazonaws.com/photo/2016_12_16/824978d14b0fee6f25aea64ed1e87be6_raw.jpg
Mango Berliner,Sour - Fruited Berliner Weisse,4.0,0,3.5,3.52,https://untappd.s3.amazonaws.com/photo/2016_12_16/9539d13748de8ba2e18c727a5a189cd9_raw.jpg
20,IPA - American,6.8,0,4.0,3.75,https://untappd.s3.amazonaws.com/photo/2016_12_18/ed7d18941f9ae9d115b40074c7fdfb59_raw.jpg
Passiflora Sour,Sour - Fruited Berliner Weisse,3.8,7,4.5,3.45,https://untappd.s3.amazonaws.com/photo/2016_12_18/bf9d0a4cccdf5a685896f60ec08d9ff1_raw.jpg
Original,Scottish Export Ale,6.6,18,3.25,3.56,https://untappd.s3.amazonaws.com/photo/2016_12_19/d67c46fd00121e5508d739b88e9ae0c6_raw.jpg
Watershed IPA,IPA - American,6.7,70,4.0,3.64,https://untappd.s3.amazonaws.com/photo/2016_12_20/9ea866b4fe809b225a38e61904c24121_raw.jpg
Affumicator,Rauchbier,9.6,0,3.75,3.63,https://untappd.s3.amazonaws.com/photo/2016_12_20/9ab218ad8a07d02b9c482d06bc4ede95_raw.jpg
Overcast Espresso Stout,Stout - Other,5.8,27,3.5,3.84,https://untappd.s3.amazonaws.com/photo/2016_12_20/1cd49d94f1f80949d53cb1fd62084244_raw.jpg
Pannepot - Old Fisherman's Ale (2016),Belgian Strong Dark Ale,10.0,27,4.0,3.9,https://untappd.s3.amazonaws.com/photo/2016_12_23/f044ae3da21e06a81b61363ed753f1d7_raw.jpg
Alternator IPA,IPA - Session / India Session Ale,4.5,45,3.75,3.43,https://untappd.s3.amazonaws.com/photo/2016_12_23/ba4022348259f63169eafa8b89247a0d_raw.jpg
"Antoñita ""La Moderna""",Blonde Ale,6.0,0,1.75,3.1,https://untappd.s3.amazonaws.com/photo/2016_12_23/f922a3036a0fe7025fdcd9477243e000_raw.jpg
Nafciarz Dukielski,Smoked Beer,6.3,60,4.25,3.65,https://untappd.s3.amazonaws.com/photo/2016_12_23/f4b57aca6e7f8697f792365761c8a174_raw.jpg
Hops & Cops,IPA - American,6.3,60,4.0,3.82,https://untappd.s3.amazonaws.com/photo/2016_12_23/a57c0f6ba4272a2e804d4eb7284e3d2f_raw.jpg
Altvater Weissbierbock,Bock - Weizenbock,7.1,0,3.25,3.62,https://untappd.s3.amazonaws.com/photo/2016_12_25/d65ee8f9f29179de34531111d38b3fe5_raw.jpg
Birdo,IPA - Session / India Session Ale,4.2,46,2.0,3.71,https://untappd.s3.amazonaws.com/photo/2016_12_25/4348544d2ac209ea7d54843ca4458818_raw.jpg
Aecht Schlenkerla Eiche - Doppelbock,Rauchbier,8.0,40,3.25,3.72,https://untappd.s3.amazonaws.com/photo/2017_01_13/5a10f5f3d46f6e1b9d0ac9fa7ae2743c_raw.jpg
Raging Bull,IPA - Imperial / Double,7.3,65,4.0,3.78,https://untappd.s3.amazonaws.com/photo/2017_01_13/6f1a0217948809a051cbc5d8701a3ecb_raw.jpg
City of the Dead,Stout - Coffee,7.5,30,4.0,4.02,0
Smoked Porter,Smoked Beer,6.5,45,4.5,3.73,https://untappd.s3.amazonaws.com/photo/2017_01_21/54c3e83f96436b49f278a1472378d95d_raw.jpg
Conan DIPA,IPA - Imperial / Double,8.0,0,3.75,3.88,https://untappd.s3.amazonaws.com/photo/2017_01_21/4827a8dbffa9cc90d5995e81fb70fb69_raw.jpg
Hypnotist,IPA - American,6.8,0,3.75,3.83,https://untappd.s3.amazonaws.com/photo/2017_01_21/42cf9a86fc8b4562a7da36764fc47d33_raw.jpg
Barbarian IPA,IPA - American,6.0,0,4.5,3.74,https://untappd.s3.amazonaws.com/photo/2017_01_21/ec5dad5d93b73a0a43a1a48b44ea196e_raw.jpg
Tropigamma Tropical IPA,IPA - American,7.0,60,2.75,3.98,https://untappd.s3.amazonaws.com/photo/2017_01_21/8744ac395f5669e483286137e3090af2_raw.jpg
Snoutjuice,Stout - Imperial / Double Oatmeal,11.5,0,4.5,3.93,https://untappd.s3.amazonaws.com/photo/2017_01_21/5bf45833915c80bebd1455f507424ee0_raw.jpg
Liquid Nemesis (2016),IPA - International,6.4,70,2.0,3.88,https://untappd.s3.amazonaws.com/photo/2017_01_21/27cedcd6f4d099575f4aa1169dea85cd_raw.jpg
Ace of Equinox,IPA - Session / India Session Ale,4.5,40,3.75,3.57,https://untappd.s3.amazonaws.com/photo/2017_01_21/26443c0c6ad78c88fe2a476b101e2c3e_raw.jpg
15 Hours Session IPA Mosaic,IPA - Session / India Session Ale,4.7,55,3.75,3.64,https://untappd.s3.amazonaws.com/photo/2017_01_21/1095276522ad66a5e8fdac32dc79609e_raw.jpg
Totem Passion,Gluten-Free,2.2,0,2.75,3.19,https://untappd.s3.amazonaws.com/photo/2017_01_21/d7d8145eeab5e7858f6345c84602ce2d_raw.jpg
Vuur & Vlam,IPA - American,6.2,63,4.25,3.61,https://untappd.s3.amazonaws.com/photo/2017_01_21/35aed3a7f297f62cd5289cb35129598b_raw.jpg
Guardian of Peace,IPA - English,7.0,67,4.0,3.81,https://untappd.s3.amazonaws.com/photo/2017_01_21/d06b7cfd5a613ee7e26bb7537edded50_raw.jpg
Surround,Smoked Beer,10.0,0,4.5,3.81,https://untappd.s3.amazonaws.com/photo/2017_01_21/15689668999f4dbe556ea28d01072027_raw.jpg
Wild Gravity,IPA - American,5.2,0,3.25,3.6,https://untappd.s3.amazonaws.com/photo/2017_01_21/7cd943346c78bafc481d2bb3daf2ed7f_raw.jpg
11|21 - Session IPA - Mosaic & Wai-iti,IPA - Session / India Session Ale,4.2,0,4.25,3.89,0
Argus,Lager - Pale,5.0,0,0.5,2.45,https://untappd.s3.amazonaws.com/photo/2017_01_28/912b7e3eb3db4004bfacd607e882f933_raw.jpg
Pucela,Blonde Ale,3.5,0,3.25,3.32,https://untappd.s3.amazonaws.com/photo/2017_01_28/53ee5297c7099f7745fe7efd57822647_raw.jpg
Bonita,Pale Ale - American,6.1,0,3.0,3.52,https://untappd.s3.amazonaws.com/photo/2017_01_28/b0a9c785868207af9da4ab1102833df6_raw.jpg
Lupuloid,IPA - American,6.7,65,4.25,3.85,https://untappd.s3.amazonaws.com/photo/2017_01_29/e79ee8c514927d05ddf717579cc5d83a_raw.jpg
Pome And Grabbit,Wheat Beer - American Pale Wheat,5.0,0,3.75,3.52,https://untappd.s3.amazonaws.com/photo/2017_01_29/def43e40441cd68535f41d54f36d3369_raw.jpg
05|11 - India Pale Ale - Citra & Mosaic,IPA - American,6.2,0,4.5,3.95,https://untappd.s3.amazonaws.com/photo/2017_01_29/c4cc2113903e5dd7066d10297fd979f4_raw.jpg
Vallen & Opstaan,Stout - Imperial / Double,9.3,37,3.5,3.85,https://untappd.s3.amazonaws.com/photo/2017_01_31/9a2dc66bf046236501cfd49af29af2d9_raw.jpg
Liska,IPA - American,6.0,70,3.5,3.52,https://untappd.s3.amazonaws.com/photo/2017_02_01/9efb5f875cb0f6927413dab168a4e6de_raw.jpg
Lunes Verde,IPA - Imperial / Double,7.9,65,1.75,3.76,https://untappd.s3.amazonaws.com/photo/2017_02_01/0b06556db7b18cb7acc4d93c2c8febb5_raw.jpg
God Save the Oatmeal Pale Ale,Pale Ale - American,4.7,35,3.25,3.49,https://untappd.s3.amazonaws.com/photo/2017_02_01/71450e875e1f33dd62151089d0d35529_raw.jpg
Viking Blood,IPA - Red,6.2,60,4.0,3.77,https://untappd.s3.amazonaws.com/photo/2017_02_01/a599bc8159b9cc53351bb621841cd720_raw.jpg
Garden of Eden,IPA - American,6.4,69,4.0,3.65,https://untappd.s3.amazonaws.com/photo/2017_02_01/ac4efa19abbd06d7e04df94fffba4969_raw.jpg
WednesDay Wheat IPA,IPA - White,6.0,45,3.5,3.58,https://untappd.s3.amazonaws.com/photo/2017_02_01/16925760b940736dacedfb728f91abd5_raw.jpg
Cheli,Hefeweizen,4.9,16,2.0,3.03,https://untappd.s3.amazonaws.com/photo/2017_02_01/26ac9b619e3a6845439f6db8a94e6e99_raw.jpg
Ziva 2.0,Belgian Strong Golden Ale,10.0,40,2.25,3.66,https://untappd.s3.amazonaws.com/photo/2017_02_01/bd03452960f9540ed35e2b264fc32b79_raw.jpg
Chula Tostada,Pale Ale - American,5.5,22,2.75,3.44,https://untappd.s3.amazonaws.com/photo/2017_02_01/15afc17ef73d1fc364dbbe3826369a18_raw.jpg
Imperial Entanglement,Red Ale - Imperial / Double,9.7,0,4.25,3.9,https://untappd.s3.amazonaws.com/photo/2017_02_02/024956effc494e840c3f1f58289e388e_raw.jpg
Random Series: 31,IPA - American,5.7,65,2.5,3.74,https://untappd.s3.amazonaws.com/photo/2017_02_02/e495502e7a670f3467a1d62faf345347_raw.jpg
Dangerously Close To Stupid,IPA - Imperial / Double,9.3,100,4.25,4.0,https://untappd.s3.amazonaws.com/photo/2017_02_02/75f33b3246db5680379742530eb96305_raw.jpg
Random Series: 17,IPA - American,5.7,70,3.5,3.62,https://untappd.s3.amazonaws.com/photo/2017_02_02/c0e6bad6399b5ac1a91b71bb241bfc63_raw.jpg
Totem Passion,Gluten-Free,2.2,0,3.5,3.19,https://untappd.s3.amazonaws.com/photo/2017_02_02/6c5747090a6460abb2341c0a4033ff67_raw.jpg
Braskadi,Stout - Russian Imperial,10.5,35,2.75,4.03,https://untappd.s3.amazonaws.com/photo/2017_02_02/07ee82ef6b0280b3bb75722b25632b56_raw.jpg
Vito Hopleone,IPA - Imperial / Double,8.5,85,3.75,3.66,https://untappd.s3.amazonaws.com/photo/2017_02_02/a2358421165c64e1ade80f613541c24c_raw.jpg
India Pale Ale Citra Ella Galaxy,IPA - American,7.0,0,4.25,4.03,https://untappd.s3.amazonaws.com/photo/2017_02_03/1f5ebecc242f405d4e514ff9627b49ba_raw.jpg
GarIpa,IPA - White,5.8,80,2.25,3.53,https://untappd.s3.amazonaws.com/photo/2017_02_04/d1cab6f4f8904844a027a7f4797e4d62_raw.jpg
India Pale Ale Vic Secret,IPA - American,7.4,0,3.5,3.82,https://untappd.s3.amazonaws.com/photo/2017_02_03/41762657cdc0499311ae98bdd50b4068_raw.jpg
Sin Nombre,Sour - Other,5.5,0,3.25,3.38,https://untappd.s3.amazonaws.com/photo/2017_02_03/50974a48c9e6b80415028d23233b39f9_raw.jpg
Two Hearted Ale,IPA - American,7.0,55,4.5,3.96,https://untappd.s3.amazonaws.com/photo/2017_02_03/8098f1161195f14b4c0dc8d69c4850fa_raw.jpg
Superhop,IPA - American,6.0,60,3.75,3.82,https://untappd.s3.amazonaws.com/photo/2017_02_07/322c9ce17e0023661a4f82c0801a8460_raw.jpg
Bzart Lambiek Millésime (2013),Lambic - Traditional,7.0,0,4.75,4.11,https://untappd.s3.amazonaws.com/photo/2017_02_07/d861ebe3910f9b5ef889348f9d768195_raw.jpg
Dank & Juicy,IPA - American,6.2,0,4.0,3.74,https://untappd.s3.amazonaws.com/photo/2017_02_09/9aa0b14b1aae1d970c9bc0dc5cd9b821_raw.jpg
Tiramisu,Stout - Oatmeal,7.0,50,3.5,3.69,https://untappd.s3.amazonaws.com/photo/2017_02_09/c9486f489a63a22f5bbd0d07313286d6_raw.jpg
Naughty Neighbour,Pale Ale - American,4.9,38,3.5,3.59,https://untappd.s3.amazonaws.com/photo/2017_02_10/d825f6e7a29f12ba2446b5685b85869a_raw.jpg
Head Stock,IPA - American,7.0,80,4.25,3.72,https://untappd.s3.amazonaws.com/photo/2017_02_10/920156826cbc84ac2bad8f317ff84794_raw.jpg
Azala,Stout - American,7.0,30,3.25,3.71,https://untappd.s3.amazonaws.com/photo/2017_02_10/1b7c7b1c4c28be2666f661d3fbc1b90e_raw.jpg
Bearded Lady Grand Marnier Chocolate Orange (2016),Stout - Imperial / Double,10.5,0,3.75,4.07,https://untappd.s3.amazonaws.com/photo/2017_02_10/18f98e55dbc59641458dfbbb93a41242_raw.jpg
Brown Ale,Brown Ale - English,6.0,0,3.5,3.72,https://untappd.s3.amazonaws.com/photo/2017_02_10/30afb23130165e6abfda68b87ccc78c5_raw.jpg
Southern Star,Porter - Coffee,5.9,20,2.5,3.69,0
Uprising,IPA - American,6.5,0,3.5,3.65,https://untappd.s3.amazonaws.com/photo/2017_02_13/c7e372f0187891a323419320d9fc8547_raw.jpg
...Zest Please!,Porter - American,7.0,0,4.25,3.66,https://untappd.s3.amazonaws.com/photo/2017_02_13/2224235f2f282c0a44defb06deafae43_raw.jpg
Imperial Gianduja Stout ,Stout - Imperial / Double,10.5,50,3.75,3.83,https://untappd.s3.amazonaws.com/photo/2017_02_13/b22696e88186adde470225273e6b1508_raw.jpg
Black Maiden (Cover Series),Stout - Imperial / Double,10.3,0,4.25,4.09,https://untappd.s3.amazonaws.com/photo/2017_02_13/215cccda9ea23b187de2ac2d738407e5_raw.jpg
Sauvinova,Pale Ale - New Zealand,4.7,34,3.25,3.7,https://untappd.s3.amazonaws.com/photo/2017_02_13/0abfa7422ecf2b8926120fd7fa9528c8_raw.jpg
Sacher Torte,Stout - Imperial / Double,9.0,0,3.75,3.98,https://untappd.s3.amazonaws.com/photo/2017_02_14/e3db551ce5393827a94872c77ee2dcd7_raw.jpg
"Proteus Vol IV Version 2 Apollo, Bravo, Simcoe",Pale Ale - American,4.0,0,4.0,3.75,https://untappd.s3.amazonaws.com/photo/2017_02_14/7542bd83f81cfed415b83baf82a4808d_raw.jpg
Oat IPA,IPA - American,7.2,90,3.5,3.65,https://untappd.s3.amazonaws.com/photo/2017_02_14/6c335f76d06f86a637bb26e9020bcce2_raw.jpg
No Name,Sour - Other,5.5,0,3.5,3.55,https://untappd.s3.amazonaws.com/photo/2017_02_14/464b858f653e07decbc4719621f0cd0d_raw.jpg
Blind Cowboy Edición Especial,Lager - Vienna,5.9,20,3.5,3.5,https://untappd.s3.amazonaws.com/photo/2017_02_16/3921fecc00fcebfad2a83cf4489fc1a6_raw.jpg
Sagres Branca,Pilsner - Other,5.0,0,2.5,2.9,https://untappd.s3.amazonaws.com/photo/2017_02_18/01461264e310f0532137ae5b4830cd88_raw.jpg
Alexander (2016),Sour - Flanders Red Ale,5.6,0,4.0,4.3,https://untappd.s3.amazonaws.com/photo/2017_02_19/b58e6ad713d22f4b13a5669fe0189b69_raw.jpg
How the Light Gets In,Stout - Imperial / Double,11.0,0,4.25,4.0,https://untappd.s3.amazonaws.com/photo/2017_02_19/dd5a6272300ab03d4a677364f96823ee_raw.jpg
Pinner,IPA - Session / India Session Ale,4.9,35,3.5,3.67,https://untappd.s3.amazonaws.com/photo/2017_02_27/5eda2a384a0faa0b51781316f591471b_raw.jpg
Green Devil IPA,IPA - American,6.0,60,4.0,3.71,0
Shock Series: !PA Citra & Mosaic,IPA - American,7.0,0,4.5,3.82,https://untappd.s3.amazonaws.com/photo/2017_03_13/d28db09b6c33443190d2ddc1ae31da12_raw.jpg
Hundelufter Bajer,IPA - Session / India Session Ale,5.0,0,4.25,3.64,https://untappd.s3.amazonaws.com/photo/2017_03_14/77221d3c9444accef363663e8e27383f_raw.jpg
Shock Series: !!PA Citra & Galaxy,IPA - Imperial / Double,9.0,0,3.75,3.81,https://untappd.s3.amazonaws.com/photo/2017_03_14/85fbc4ca7b0210f8c35cba8f91ad8a13_raw.jpg
India Pale Ale Galaxy Mosaic Zeus,IPA - American,6.7,0,4.0,3.94,https://untappd.s3.amazonaws.com/photo/2017_03_14/987882c57387d38ae13916729cf6b73e_raw.jpg
Even More Jesus,Stout - Imperial / Double,12.0,75,4.5,4.11,https://untappd.s3.amazonaws.com/photo/2017_03_14/d1cd0f8213899ea449c8088f1eb4a190_raw.jpg
Oude Gueuze Cuvée René (2010),Lambic - Gueuze,6.0,0,4.0,4.04,https://untappd.s3.amazonaws.com/photo/2017_03_14/e50f81f12a71a9fa608aebacf4577427_raw.jpg
New Sweden IPA,IPA - New England,6.2,65,3.75,3.71,https://untappd.s3.amazonaws.com/photo/2017_03_17/961efe3138e11f372ebcca723e3f43e6_raw.jpg
Imperial Brown Stout London 1856,Stout - Russian Imperial,10.1,0,5.0,4.07,https://untappd.s3.amazonaws.com/photo/2017_03_17/f3969ff22c10edfe1b6eada7345aa56a_raw.jpg
Tasty Juice,IPA - American,6.0,45,4.0,3.94,https://untappd.s3.amazonaws.com/photo/2017_03_17/41290c5dba2c899d1b52ec905b655a3a_raw.jpg
Pearl Jet,Stout - Oyster,4.1,0,2.5,3.43,https://untappd.s3.amazonaws.com/photo/2017_03_17/50d33e2809c1ed2f4f6aaa5e0a909311_raw.jpg
Bustar Pale Ale,Pale Ale - International,6.7,60,2.75,3.41,https://untappd.s3.amazonaws.com/photo/2017_03_19/2dabdbf90c42a0e6d729f869362f857e_raw.jpg
Porter,Porter - English,5.9,25,3.75,3.59,https://untappd.s3.amazonaws.com/photo/2017_03_25/e02e200227651ca9dcce80a9a4b9a02b_raw.jpg
21|07 - Pale Ale - NZ Cascade,Pale Ale - New Zealand,5.2,0,4.25,3.83,https://untappd.s3.amazonaws.com/photo/2017_03_29/1fe27383174979afd88d480cb08d2950_raw.jpg
Ancho Dark Lager,Chilli / Chile Beer,5.1,25,5.0,3.41,https://untappd.s3.amazonaws.com/photo/2017_03_30/ff6180bea95fe2149428f1f2591d59f2_raw.jpg
Azacca IPA,IPA - American,7.0,70,4.25,3.73,https://untappd.s3.amazonaws.com/photo/2017_03_31/8e510d437839499e5caffc7c6645902c_raw.jpg
La Trappe Quadrupel Oak Aged Batch #12,Belgian Quadrupel,10.0,40,4.5,4.21,https://untappd.s3.amazonaws.com/photo/2017_04_02/5c99cb09e193124bfe6b9f8a19141354_raw.jpg
Old Thumper,Extra Special / Strong Bitter,5.1,0,2.5,3.43,https://untappd.s3.amazonaws.com/photo/2017_04_02/43aa5d1405e6262eb60ecef56b4a4a96_raw.jpg
Telepathic War Elephant,IPA - Imperial / Double,8.0,100,4.0,3.87,https://untappd.s3.amazonaws.com/photo/2017_04_02/b5354b0b8055036292ac0932033262ca_raw.jpg
Grave Dancer,Cream Ale,7.2,94,3.75,4.07,https://untappd.s3.amazonaws.com/photo/2017_04_02/01dadd2393ee3ff924b67408c28d46d5_raw.jpg
Valentins Premium Hefeweissbier Dunkel,Dunkelweizen,5.3,0,0.25,3.32,https://untappd.s3.amazonaws.com/photo/2017_04_02/7407479856d9b92028672c8d6c1ac14e_raw.jpg
Germania Pilsner,Pilsner - German,5.0,0,2.0,2.6,https://untappd.s3.amazonaws.com/photo/2017_04_02/2e465e37d3fd20f04057a8d511913a03_raw.jpg
Cali American Pale Ale,Pale Ale - American,5.6,55,3.0,3.67,https://untappd.s3.amazonaws.com/photo/2017_04_02/70677e0d87674642272542f555219148_raw.jpg
Hoi Dit is Hop. (Tomahawk),Pale Ale - American,5.0,30,3.5,3.59,https://untappd.s3.amazonaws.com/photo/2017_04_02/4567765df57d30ca31ffbc141425720a_raw.jpg
Rey De Copas,Belgian Blonde,6.0,0,3.75,3.45,https://untappd.s3.amazonaws.com/photo/2017_04_02/bb640a6760875dc20deed5649059869a_raw.jpg
Clwb Tropica,IPA - American,5.5,40,3.25,3.82,https://untappd.s3.amazonaws.com/photo/2017_04_02/238369d78d6b104ca21211d59814d485_raw.jpg
Imperial Red IPA,IPA - Red,8.5,99,3.75,3.63,https://untappd.s3.amazonaws.com/photo/2017_04_02/08aa1ae5fe7944d4747a2fd0edace181_raw.jpg
Session IPA,IPA - Session / India Session Ale,3.6,45,3.25,3.49,https://untappd.s3.amazonaws.com/photo/2017_04_02/ffe80f8a8488b2fd4aca0f3c2eaeee0d_raw.jpg
Creature,IPA - American,6.8,60,3.0,3.69,https://untappd.s3.amazonaws.com/photo/2017_04_02/479e7bbab028807a08f35ff7950f3282_raw.jpg
New England Juicy Ale,IPA - American,6.0,0,5.0,3.58,https://untappd.s3.amazonaws.com/photo/2017_04_02/872f3492912ac68435289d5bc878129c_raw.jpg
AC/DC Premium Lager,Lager - Euro Pale,5.0,15,3.0,2.97,https://untappd.s3.amazonaws.com/photo/2017_04_02/2203f72a529c4ae417ae2b72f858cc70_raw.jpg
Extra Smooth Ale,English Bitter,3.6,0,3.5,2.8,https://untappd.s3.amazonaws.com/photo/2017_04_02/ff2e7518064cd06200006bce848805ec_raw.jpg
Amun,IPA - Imperial / Double,8.0,0,4.5,3.95,https://untappd.s3.amazonaws.com/photo/2017_04_02/a64f9dec352bf41b1f3a2655e7c57459_raw.jpg
Hobgoblin Legendary Ruby Beer,Brown Ale - English,5.2,32,4.0,3.43,https://untappd.s3.amazonaws.com/photo/2017_04_02/68649fd2bf7a8c450f205a7ae857ca7b_raw.jpg
Weihenstephaner Kristallweizenbock,Kristallweizen,7.5,21,1.0,3.62,0
Bienvenido,Sour - Berliner Weisse,4.0,5,3.5,3.6,https://untappd.s3.amazonaws.com/photo/2017_04_03/a99366bc17dd5222bc35b1527b370f81_raw.jpg
Sandokan,IPA - Imperial / Double,8.0,100,3.5,3.82,https://untappd.s3.amazonaws.com/photo/2017_04_03/8c4b2140d54cd761013048632d9832b8_raw.jpg
Raid Beer,Pilsner - Other,5.2,50,4.25,3.66,https://untappd.s3.amazonaws.com/photo/2017_04_03/7931412c1616f2af42d301c9259fcb63_raw.jpg
18|04 Farmhouse - Gose,Sour - Gose,4.3,0,4.25,3.7,https://untappd.s3.amazonaws.com/photo/2017_04_05/154809b1122ede12aebe2e94faa106af_raw.jpg
